quote_symbol,display_name_quote,last,change,change_percent,volume,open,high,low,prev_close,currency,exchange_name,exchange_code,market_state,market_time
KIH,,1.371924,0.0021240000000000148,0.1550591327201062,,,,,1.3698,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KIK,,1.349041,0.009039999999999937,0.674626362219128,,,,,1.340001,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KIS,,0.208107,7.499999999999174e-05,0.03605214582371546,,,,,0.208032,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KJK,,0.002125,-7.99999999999976e-06,-0.37505860290669296,,,,,0.002133,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KKB,,59.638455,-0.06316199999999839,-0.10579612944151644,,,,,59.701617,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KKC,,54.255569,-0.06608699999999601,-0.12165866224696097,,,,,54.321656,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KKE,,48.203092,0.0010380000000012046,0.002153435204236742,,,,,48.202054,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KKH,,6.34683,0.006015999999999799,0.09487740848414414,,,,,6.340814,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KKL,,2.157094,0.005228999999999928,0.2429985152414268,,,,,2.151865,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KKO,,45.583773,0.02331399999999917,0.05117156523817981,,,,,45.560459,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KKP,,46.22107,0.021736999999994566,0.047050462828098764,,,,,46.199333,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KKT,,2.749067,0.005771000000000193,0.210367382885412,,,,,2.743296,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KLH,,2.5101,-0.017371999999999943,-0.6873270999639143,,,,,2.527472,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KLI,,1.15337,0.0024939999999999962,0.21670449292538868,,,,,1.150876,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KLL,,54.251867,-0.0070820000000040295,-0.01305222480443554,,,,,54.258949,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KLM,,62.129228,0.006158999999996695,0.009914191457599583,,,,,62.123069,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KLS,,41.062804,-0.04847300000000132,-0.11790682152734229,,,,,41.111277,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KLU,,4.271442,0.008855000000000501,0.20773769544177048,,,,,4.262587,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KMA,,158.47809,-0.003212999999988142,-0.002027368490267992,,,,,158.481303,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KME,,1.477567,0.0026460000000001482,0.17939943902081185,,,,,1.474921,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KMF,,3.516601,-0.013228999999999935,-0.37477725556188074,,,,,3.52983,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KMN,,1.010372,-0.006191000000000058,-0.6090129190222403,,,,,1.016563,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KMT,,3.568418,-0.04749900000000018,-1.3136086917924328,,,,,3.615917,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KNC,,62.606747,0.012864999999997906,0.020553126901440472,,,,,62.593882,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KNI,,1.218081,0.0024660000000000792,0.20286028059871586,,,,,1.215615,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KNJ,,1.86884,0.04910700000000001,2.698582704165941,,,,,1.819733,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KNN,,1.323497,-0.00012300000000009526,-0.009292697299836452,,,,,1.32362,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KNP,,76.687676,-0.27450300000000993,-0.35667259369048,,,,,76.962179,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KNS,,3.936597,0.008576999999999835,0.21835428536514156,,,,,3.92802,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KNT,,56.107294,-0.009555999999996345,-0.01702875339580954,,,,,56.11685,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KNV,,66.256576,-0.1551589999999976,-0.23363190255456753,,,,,66.411735,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KNZ,,66.137297,-0.02111200000000224,-0.03191128734671089,,,,,66.158409,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KO4,,52.789747,-0.0648389999999992,-0.12267431249957991,,,,,52.854586,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KOB,,1.246386,0.0025530000000000275,0.20525263439706357,,,,,1.243833,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KOP,,7.411271,0.0013610000000001676,0.018367294609518435,,,,,7.40991,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KOT,,1.415522,0.004820999999999964,0.3417449906110483,,,,,1.410701,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KOZ,,60.142709,0.0405190000000033,0.06741684454427252,,,,,60.10219,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KP3,,50.792591,0.003264000000001488,0.00642654705781293,,,,,50.789327,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KPA,,1.493357,-0.0009440000000000559,-0.06317334994757119,,,,,1.494301,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KPB,,6.169605,0.0024660000000000792,0.039986126468044246,,,,,6.167139,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KPC,,19.477315,0.026396999999999338,0.13571081837885152,,,,,19.450918,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KPD,,46.157463,0.011384999999997092,0.02467165248582359,,,,,46.146078,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KPF,,1.551261,0.0007680000000001019,0.04953263252398443,,,,,1.550493,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KPH,,1.357686,-0.007915000000000116,-0.5795982867616614,,,,,1.365601,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KPI,,1.299102,0.002639000000000058,0.20355382297836946,,,,,1.296463,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KPK,,9.407589,-0.020630999999999844,-0.21882179244862598,,,,,9.42822,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KPP,,2.783354,0.00511100000000031,0.183965189510072,,,,,2.778243,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KPR,,1.653037,0.003418000000000143,0.20719935936723224,,,,,1.649619,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KPU,,3.726777,-0.0013060000000000294,-0.035031408903718864,,,,,3.728083,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KRC,,0.133019,-0.00014000000000000123,-0.10513746723841515,,,,,0.133159,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KRF,,19.425279,0.009622000000000241,0.04955794181984283,,,,,19.415657,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KRH,,1.353882,-0.008327999999999891,-0.611359482018183,,,,,1.36221,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KRO,,45.054654,0.01353300000000246,0.03004587741056103,,,,,45.041121,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KRR,,1.103578,-0.0015150000000001551,-0.13709253429350787,,,,,1.105093,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KRS,,0.485766,-0.0008850000000000247,-0.18185516931025,,,,,0.486651,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KRT,,69.1518,0.008113999999991961,0.01173498329260601,,,,,69.143686,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KRV,,44.981058,0.010913999999999646,0.024269435294669385,,,,,44.970144,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KSA,,3.593854,0.008064999999999767,0.224915632236023,,,,,3.585789,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KSC,,45.959366,-0.006105999999995504,-0.013283884042342703,,,,,45.965472,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KSK,,2.577556,0.005675999999999792,0.220694589172115,,,,,2.57188,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KSL,,53.416306,-0.07056200000000246,-0.13192397057162228,,,,,53.486868,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KSM,,47.871206,0.010325000000001694,0.021572941793532165,,,,,47.860881,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KSP,,60.658334,0.05696200000000573,0.0939945716080582,,,,,60.601372,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KSR,,4.697839,0.023457999999999757,0.5018418481505842,,,,,4.674381,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KST,,1.955977,-0.01738699999999982,-0.881084280446984,,,,,1.973364,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KSV,,5.098183,0.00989299999999993,0.1944268113649169,,,,,5.08829,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KSY,,9.695313,0.020667000000001323,0.21362021928245564,,,,,9.674646,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KTE,,41.492884,0.023366999999993254,0.056347412968405806,,,,,41.469517,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KTI,,1.897453,0.0014540000000000664,0.07668780416023777,,,,,1.895999,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KTJ,,2.108041,0.02003699999999986,0.9596245984203028,,,,,2.088004,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KTM,,20.008647,-0.04037299999999888,-0.20137143860397608,,,,,20.04902,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KTN,,7.387218,0.012491999999999948,0.16938934409224082,,,,,7.374726,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KTR,,9.424724,0.01607499999999895,0.17085343496179897,,,,,9.408649,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KTS,,13.521273,0.03216500000000089,0.23845164557953638,,,,,13.489108,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KTT,,65.612342,0.010147000000003459,0.01546747025766967,,,,,65.602195,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KTU,,26.440158,0.026236000000000814,0.09932640824789599,,,,,26.413922,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KTV,,6.844071,0.012997999999999621,0.1902775742551664,,,,,6.831073,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KUA,,1.394353,-0.009127000000000107,-0.6503120813976763,,,,,1.40348,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KUB,,0.691484,0.0017699999999999383,0.25662810962224025,,,,,0.689714,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KUD,,1.519125,0.0012849999999999806,0.08465977968692225,,,,,1.51784,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KUP,,46.739361,-0.13677799999999962,-0.2917859766564811,,,,,46.876139,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KUT,,12.781352,-0.06746099999999977,-0.5250368263589779,,,,,12.848813,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KVA,,1.558132,0.003391000000000144,0.218107067350777,,,,,1.554741,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KVK,,1.147314,0.0024969999999999715,0.21811346267569154,,,,,1.144817,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KVR,,1.141429,0.002339000000000091,0.20533934983189137,,,,,1.13909,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KVS,,3.337185,0.007828999999999642,0.23515058167404274,,,,,3.329356,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KVT,,1.37099,-0.0009160000000001389,-0.06676842290945144,,,,,1.371906,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KYA,,1.269906,-0.018127000000000004,-1.4073397187804975,,,,,1.288033,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KYR,,0.820329,0.007681999999999967,0.9453058954256851,,,,,0.812647,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KYS,,50.166337,-0.17327900000000085,-0.34421994796305333,,,,,50.339616,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KZL,,28.671352,-0.16869000000000156,-0.5849159304275686,,,,,28.840042,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KZO,,1.986733,-0.04040899999999992,-1.9933976011547252,,,,,2.027142,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
KZU,,2.421728,-0.01409500000000019,-0.5786545245693218,,,,,2.435823,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
LAI,,1.83639,-0.08099699999999999,-4.224342816551901,,,,,1.917387,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
LET,,52.045365,-0.012499000000005367,-0.024009821071424225,,,,,52.057864,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
LFD,,8.295681,0.0165229999999994,0.19957343488310525,,,,,8.279158,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
LGK,,1.263707,0.003201999999999927,0.2540251724507183,,,,,1.260505,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
LGO,,6.100866,-0.022012000000000143,-0.359504141679781,,,,,6.122878,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
LHM,,76.962836,-0.003855000000001496,-0.005008660174830039,,,,,76.966691,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
LHP,,53.281668,0.002983000000000402,0.005598861908848542,,,,,53.278685,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
LKT,,1.662648,0.003305999999999809,0.1992356006175827,,,,,1.659342,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
LLA,,1.351465,-0.026835000000000164,-1.9469636508742771,,,,,1.3783,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
LPH,,1.262714,0.0022649999999999615,0.17969786956869827,,,,,1.260449,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
LRT,,3.258827,0.004739000000000271,0.14563220171059513,,,,,3.254088,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
LTC,,1.444694,0.002729999999999899,0.18932511491270926,,,,,1.441964,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
LTK,,569.698906,-3.677391000000057,-0.6413573458199749,,,,,573.376297,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
LTS,,4.04988,0.08700399999999986,2.1954762147490827,,,,,3.962876,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
LZV,,9.538987,-0.35430099999999953,-3.5812259786635097,,,,,9.893288,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MAC,,0.765698,-0.01156999999999997,-1.488547064847642,,,,,0.777268,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MAD,,1.027837,-0.005564000000000124,-0.5384163553160993,,,,,1.033401,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MAS,,13.143803,0.0259999999999998,0.19820392180001334,,,,,13.117803,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MAV,,55.39826,-0.02099499999999921,-0.03788394484913088,,,,,55.419255,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MBL,,0.254741,0.0005239999999999689,0.20612311529125465,,,,,0.254217,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MBR,,1.508153,-0.0022169999999999135,-0.14678522481245745,,,,,1.51037,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MCU,,1.239241,0.0027540000000001452,0.22272777635350358,,,,,1.236487,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MD1,,1.986548,-0.007654999999999967,-0.3838626258209404,,,,,1.994203,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MD2,,1.892338,4.300000000001525e-05,0.002272372965104027,,,,,1.892295,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MDF,,1.285503,4.099999999995774e-05,0.0031895147425561963,,,,,1.285462,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MDL,,26.430906,-0.15187500000000043,-0.5713284851573672,,,,,26.582781,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MET,,5.3343,-0.024022000000000432,-0.4483119902088831,,,,,5.358322,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MGB,,1.390244,-0.0012760000000000549,-0.09169828676555528,,,,,1.39152,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MGD,,0.860143,-0.0383,-4.262930425191136,,,,,0.898443,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MGE,,8.944435,-0.3128700000000002,-3.3797093214493876,,,,,9.257305,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MGH,,2.031267,-0.0019199999999996997,-0.09443302558985965,,,,,2.033187,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MHF,,1.970023,0.01912400000000014,0.980266020947273,,,,,1.950899,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MIK,,3.318809,0.32467099999999993,10.843554973084071,,,,,2.994138,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MJB,,7.281652,-0.02197699999999969,-0.30090520753449673,,,,,7.303629,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MJE,,54.601549,-0.07047899999999885,-0.12891235715638508,,,,,54.672028,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MJG,,12.199027,-0.02555700000000094,-0.20906232882853878,,,,,12.224584,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MJH,,4.528624,-0.0977079999999999,-2.1119971502261383,,,,,4.626332,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MJK,,36.024742,-0.4843319999999949,-1.326607188119849,,,,,36.509074,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MJL,,57.726957,-0.07596399999999903,-0.1314189641039058,,,,,57.802921,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MKA,,1.331112,-0.003997999999999946,-0.29945098156705785,,,,,1.33511,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MKG,,17.827972,-0.11037900000000178,-0.615324117584731,,,,,17.938351,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MKL,,58.236646,-0.045161999999997704,-0.07748901681292678,,,,,58.281808,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MLS,,16.526331,0.024870999999997423,0.15071999689722862,,,,,16.50146,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MLT,,1.34048,-0.009718000000000115,-0.7197462890627978,,,,,1.350198,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MMH,,16.734041,-0.02795499999999862,-0.16677608084382445,,,,,16.761996,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MOD,,56.362394,0.020563000000002774,0.03649686145273265,,,,,56.341831,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MOZ,,1.173304,-0.001879000000000186,-0.1598899916013239,,,,,1.175183,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MP2,,1.827205,-0.07699800000000012,-4.043581487898093,,,,,1.904203,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MP4,,2.630191,-0.012938000000000116,-0.4894955940478166,,,,,2.643129,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MPD,,56.29624,0.010265999999994335,0.018239002135761805,,,,,56.285974,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MPE,,1.27596,0.0026329999999998854,0.20678113320458025,,,,,1.273327,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MPF,,7.378665,0.01438199999999945,0.19529396140804814,,,,,7.364283,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MPI,,2.742245,0.004052999999999862,0.14801737789022326,,,,,2.738192,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MPK,,8.773882,0.01722800000000113,0.19674181485303785,,,,,8.756654,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MPL,,1.818165,0.0043239999999999945,0.23838914215744347,,,,,1.813841,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MPN,,57.573,-0.019503999999997745,-0.03386551833203458,,,,,57.592504,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MPP,,22.256219,-0.2061250000000001,-0.9176468849377433,,,,,22.462344,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MPS,,23.770475,-0.10002199999999917,-0.4190193442557948,,,,,23.870497,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MRI,,1.287521,-0.013205000000000133,-1.0152022793424698,,,,,1.300726,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MSK,,3.48279,0.002755000000000063,0.07916587045820121,,,,,3.480035,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MSO,,54.530434,-0.00319300000000311,-0.005855102944102929,,,,,54.533627,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MSR,,2.016912,-0.01864700000000008,-0.9160628603739847,,,,,2.035559,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MT1,,42.528685,-0.014471000000000345,-0.034014871863291815,,,,,42.543156,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MT2,,1.218811,0.003143000000000118,0.2585409832289834,,,,,1.215668,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MT5,,1.321519,-0.01881199999999983,-1.4035339031925569,,,,,1.340331,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MT6,,2.067515,0.10101700000000013,5.136898181437262,,,,,1.966498,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MT7,,0.666201,-0.02928799999999998,-4.211137775004346,,,,,0.695489,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MT8,,1.794146,-0.007338999999999984,-0.4073861286660718,,,,,1.801485,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MT9,,0.66954,-0.07425199999999998,-9.98289844472648,,,,,0.743792,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MTD,,1.371305,0.00309399999999993,0.22613471167823748,,,,,1.368211,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MTE,,4.824726,-0.17127900000000018,-3.4283192270624263,,,,,4.996005,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MTF,,1.278299,0.0020450000000000745,0.16023456145877502,,,,,1.276254,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MTG,,1.457189,0.0040720000000000756,0.28022519865916345,,,,,1.453117,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MTH,,1.902317,-0.014334999999999987,-0.7479187666827356,,,,,1.916652,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MTI,,0.017243,3.400000000000278e-05,0.1975710384101504,,,,,0.017209,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MTK,,1.499039,-0.0063629999999998965,-0.4226777963626923,,,,,1.505402,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MTL,,3.067541,0.01175399999999982,0.38464722835720616,,,,,3.055787,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MTS,,2.694336,-0.009082999999999952,-0.33598195470254344,,,,,2.703419,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MTU,,1.21498,-0.00827599999999995,-0.6765550301817403,,,,,1.223256,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MTV,,4.864413,0.00788000000000011,0.1622556667482772,,,,,4.856533,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MTX,,4.670372,0.011903000000000219,0.25551313103082185,,,,,4.658469,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MUL,,1.7875,-0.007543999999999995,-0.4202682496919292,,,,,1.795044,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
MUT,,1.743279,-0.004532999999999898,-0.25935283657509495,,,,,1.747812,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
NAK,,1.097692,-0.00603700000000007,-0.5469639739465095,,,,,1.103729,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
NAL,,1.837901,0.008523999999999976,0.4659509767532868,,,,,1.829377,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
NAU,,3.219272,-0.017401999999999695,-0.5376506870942114,,,,,3.236674,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
NBE,,1.587336,0.0017519999999999758,0.11049556504101805,,,,,1.585584,TRY,TEFAS,TEFAS,CLOSED,2026-04-24T00:00:00+00:00
